T5_lag60,hour_of_day_cos,T6,T14,T13,T1_lag30,L,T1_lag60,T5_lag1,T5_lag5,T1_lag240,T4_lag30,T4_lag60,T4,T4_lag5,T4_lag240,T4_lag10,T1_lag5,B,T4_lag1,T5_lag30,T1_lag10,T5_lag240,T5_lag10,D,F,T7,hour_of_day_sin,T5,T1
353.0,-0.9659258262890682,368.88,373.03,372.61,351.19,1400.0,351.01,367.87,367.39,351.14,356.15,352.41,362.14,360.4,352.06,352.87,351.34,250,362.02,364.71,351.04,352.27,356.88,350,600,368.99,0.258819045102521,367.9,351.41
353.06,-0.9723699203976779,368.88,373.03,372.61,351.26,1400.0,351.07,367.9,367.61,351.15,357.99,352.54,362.22,361.09,352.09,354.26,351.37,250,362.14,366.28,351.11,352.29,361.35,350,600,368.99,0.2334453638558999,367.92,351.42
353.06,-0.9781476007338066,368.88,373.03,372.61,351.31,1400.0,351.12,367.92,367.74,351.16,359.43,352.6,362.27,361.54,352.11,356.06,351.39,250,362.22,367.02,351.19,352.31,364.6,350,600,368.99,0.20791169081775496,367.93,351.42
353.03,-0.9832549075639551,368.88,373.03,372.61,351.35,1400.0,351.17,367.93,367.82,351.17,360.44,352.62,362.3,361.83,352.12,357.91,351.4,250,362.27,367.4,351.25,352.33,366.22,350,600,368.99,0.18223552549214467,367.94,351.42
352.98,-0.9876883405951379,368.88,373.03,372.61,351.37,1400.0,351.2,367.94,367.87,351.17,361.11,352.61,362.32,362.02,352.14,359.37,351.41,250,362.3,367.62,351.31,352.35,366.99,350,600,368.99,0.15643446504022968,367.94,351.42
352.94,-0.9914448613738104,368.88,373.03,372.61,351.39,1400.0,351.22,367.94,367.9,351.18,361.56,352.59,362.34,362.14,352.15,360.4,351.41,250,362.32,367.74,351.34,352.36,367.39,350,600,368.99,0.130526192220052,367.95,351.42
352.89,-0.994521895368274,368.88,373.03,372.61,351.4,1400.0,351.23,367.95,367.92,351.18,361.84,352.57,362.35,362.22,352.16,361.09,351.42,250,362.34,367.82,351.37,352.38,367.61,350,600,368.99,0.10452846326764756,367.95,351.42
352.84,-0.9969173337331283,368.88,373.03,372.61,351.41,1400.0,351.24,367.95,367.93,351.19,362.03,352.54,362.35,362.27,352.17,361.54,351.42,250,362.35,367.87,351.39,352.39,367.74,350,600,368.99,0.07845909572784064,367.95,351.42
352.8,-0.998629534754574,368.89,373.03,372.61,351.41,1400.0,351.25,367.95,367.94,351.19,362.15,352.51,362.36,362.3,352.18,361.83,351.42,250,362.35,367.9,351.4,352.4,367.82,350,600,368.99,0.0523359562429407,367.95,351.42
352.76,-0.9996573249755574,368.89,373.03,372.61,351.42,1400.0,351.25,367.95,367.94,351.19,362.22,352.48,362.36,362.32,352.19,362.02,351.42,250,362.36,367.92,351.41,352.41,367.87,350,600,368.99,0.026176948307871647,367.95,351.42
352.73,-1.0,359.77,360.09,354.68,351.42,75.0,351.25,367.95,367.95,351.19,362.27,352.46,360.58,362.34,352.2,362.14,351.42,450,362.36,367.93,351.41,352.41,367.9,150,600,359.11,1.2246467991473532e-16,360.33,351.6
352.69,-0.9996573249755571,357.51,356.04,353.84,351.42,75.0,351.25,360.33,367.95,351.2,362.3,352.43,357.77,362.35,352.2,362.22,351.42,450,360.58,367.94,351.42,352.42,367.92,150,600,357.06,-0.02617694830787895,357.85,351.76
352.67,-0.9986295347545736,356.5,355.13,353.68,351.6,75.0,351.25,357.85,367.95,351.2,360.58,352.41,356.29,362.35,352.21,362.27,351.42,450,357.77,360.33,351.42,352.42,367.93,150,600,356.17,-0.052335956242948,356.64,351.78
352.64,-0.9969173337331277,355.85,354.84,353.62,351.75,75.0,351.24,356.64,367.95,351.2,357.77,352.39,355.34,362.36,352.21,362.3,351.42,450,356.29,357.85,351.42,352.43,367.94,150,600,355.63,-0.07845909572784747,355.84,351.74
351.18,-0.9945218953682732,351.6,373.02,372.6,351.78,1400.0,350.94,355.84,367.95,351.2,356.29,351.11,351.28,362.36,352.21,362.32,351.42,250,355.34,356.64,351.42,352.43,367.94,350,600,351.95,-0.10452846326765526,351.41,351.02
351.08,-0.9914448613738104,352.18,373.03,372.61,351.74,1400.0,350.85,351.41,360.33,351.2,355.34,351.0,351.27,360.58,352.22,362.34,351.6,250,351.28,355.83,351.42,352.44,367.95,350,600,353.98,-0.13052619222005177,351.56,350.9
351.18,-0.9876883405951368,354.18,373.03,372.61,351.02,1400.0,350.84,351.56,357.85,351.2,351.28,351.04,351.53,357.77,352.22,362.35,351.76,250,351.27,351.41,351.42,352.44,367.95,350,600,361.07,-0.1564344650402369,352.2,350.92
351.4,-0.9832549075639537,359.63,373.03,372.61,350.9,1400.0,350.86,352.2,356.64,351.2,351.27,351.16,352.03,356.29,352.22,362.35,351.78,250,351.53,351.56,351.42,352.44,367.95,350,600,367.08,-0.18223552549215183,353.67,350.97
352.12,-0.978147600733805,359.09,360.09,354.68,350.92,75.0,350.88,353.67,355.84,351.2,351.53,351.6,354.17,355.34,352.22,362.36,351.74,450,352.03,352.2,351.42,352.45,367.95,150,600,358.99,-0.20791169081776212,357.34,351.02
352.64,-0.9723699203976763,356.93,356.04,353.84,350.97,75.0,350.93,357.34,351.41,351.2,352.03,352.04,354.52,351.28,352.23,362.36,351.02,450,354.17,353.67,351.42,352.45,367.95,150,600,356.9,-0.23344536385590658,356.13,351.12
352.86,-0.9659258262890683,355.92,355.13,353.68,351.04,75.0,350.99,356.13,351.56,351.2,352.87,352.31,354.28,351.27,352.23,360.58,350.9,450,354.52,356.88,351.6,352.45,360.33,150,600,355.95,-0.2588190451025208,355.34,351.22
352.95,-0.9588197348681915,355.28,354.84,353.62,351.11,75.0,351.06,355.34,352.2,351.2,354.26,352.46,353.99,351.53,352.23,357.77,350.92,450,354.28,361.35,351.76,352.45,357.85,150,600,355.37,-0.28401534470392786,354.8,351.29
351.16,-0.9510565162951521,354.82,354.72,353.6,351.19,75.0,350.91,354.8,353.67,350.93,356.06,351.08,353.73,352.03,351.09,356.29,350.97,450,353.99,364.6,351.78,351.16,356.64,150,600,354.95,-0.30901699437495195,354.4,351.34
351.12,-0.9426414910921773,354.47,354.67,353.59,351.25,75.0,350.85,354.4,357.34,350.85,357.91,351.02,353.52,354.17,350.99,355.34,351.02,450,353.73,366.22,351.74,351.06,355.84,150,600,354.63,-0.33380685923377384,354.09,351.36
351.27,-0.9335804264972012,354.19,354.65,353.58,351.31,75.0,350.85,354.09,356.13,350.84,359.37,351.1,353.34,354.52,351.03,351.28,351.12,450,353.52,366.99,351.02,351.14,351.41,150,600,354.36,-0.35836794954530166,353.84,351.37
351.59,-0.9238795325112868,353.97,354.63,353.57,351.34,75.0,350.88,353.84,355.34,350.86,360.4,351.26,353.19,354.28,351.13,351.27,351.22,450,353.34,367.39,350.9,351.34,351.56,150,600,354.14,-0.38268343236508967,353.64,351.37
352.26,-0.9135454576425985,351.35,372.95,371.95,351.37,1400.0,350.92,353.64,354.8,350.88,361.09,351.55,351.16,353.99,351.52,351.53,351.29,250,353.19,367.61,350.92,351.97,352.2,350,600,351.49,-0.4067366430758055,351.25,350.96
353.78,-0.9025852843498589,351.38,373.02,372.6,351.39,1400.0,350.97,351.25,354.4,350.92,361.54,352.06,351.07,353.73,351.93,352.03,351.34,250,351.16,367.74,350.97,352.46,353.67,350,600,351.74,-0.4305110968082989,351.19,350.87
357.09,-0.8910065241883666,351.81,373.03,372.61,351.4,1400.0,351.04,351.19,354.09,350.98,361.83,352.93,351.16,353.52,352.2,354.17,351.36,250,351.07,367.82,351.02,352.71,357.34,350,600,352.85,-0.4539904997395494,351.38,350.87
361.55,-0.8788171126619647,352.93,373.03,372.61,351.41,1400.0,351.12,351.38,353.84,351.04,362.02,354.34,351.37,353.34,352.36,354.52,351.37,250,351.16,367.87,351.12,352.81,356.13,350,600,356.94,-0.47715876025960957,351.82,350.89
364.71,-0.8660254037844388,355.44,360.09,354.68,351.41,75.0,351.19,351.82,353.64,351.09,362.14,356.15,352.13,353.19,352.44,354.28,351.37,450,351.37,367.9,351.22,352.85,355.34,150,600,357.66,-0.4999999999999997,353.23,350.92
366.28,-0.8526401643540891,354.99,356.04,353.84,351.42,75.0,351.26,353.23,351.25,351.14,362.22,357.99,352.71,351.16,352.47,353.99,350.96,450,352.13,367.92,351.29,352.85,354.8,150,600,355.97,-0.522498564715954,353.71,350.99
367.02,-0.8386705679454216,354.58,355.13,353.68,351.42,75.0,351.31,353.71,351.19,351.17,362.27,359.43,352.94,351.07,352.49,353.73,350.87,450,352.71,367.93,351.34,352.83,354.4,150,600,355.17,-0.5446390350150309,353.74,351.07
367.4,-0.824126188622014,354.27,354.83,353.62,351.42,75.0,351.35,353.74,351.38,351.19,362.3,360.44,352.99,351.16,352.48,353.52,350.87,450,352.94,367.94,351.36,352.8,354.09,150,600,354.69,-0.5664062369248352,353.65,351.14
367.62,-0.8090169943749465,354.02,354.72,353.6,351.42,75.0,351.37,353.65,351.82,350.93,362.32,361.11,352.98,351.37,351.1,353.34,350.89,450,352.99,367.94,351.37,351.18,353.84,150,600,354.36,-0.5877852522924745,353.54,351.19
367.74,-0.7933533402912352,353.83,354.66,353.58,351.42,75.0,351.39,353.54,353.23,350.85,362.34,361.56,352.94,352.13,351.01,353.19,350.92,450,352.98,367.95,351.37,351.09,353.64,150,600,354.11,-0.6087614290087207,353.42,351.23
367.82,-0.7771459614569671,353.67,354.64,353.57,351.42,75.0,351.4,353.42,353.71,350.85,362.35,361.84,352.88,352.71,351.06,351.16,350.99,450,352.94,367.95,350.96,351.21,351.25,150,600,353.91,-0.629320391049842,353.31,351.26
367.87,-0.7604059656000282,353.53,354.62,353.56,351.42,75.0,351.41,353.31,353.74,350.87,362.35,362.03,352.82,352.94,351.19,351.07,351.07,450,352.88,367.95,350.87,351.46,351.19,150,600,353.75,-0.6494480483301869,353.21,351.27
367.9,-0.7431448254773925,353.41,354.61,353.56,351.42,75.0,351.41,353.21,353.65,350.89,362.36,362.15,352.76,352.99,351.68,351.16,351.14,450,352.82,367.95,350.87,352.27,351.38,150,600,353.62,-0.6691306063588602,353.12,351.28
367.92,-0.725374371012287,353.31,354.6,353.55,351.42,75.0,351.42,353.12,353.54,350.94,362.36,362.22,352.71,352.98,352.14,351.37,351.19,450,352.76,367.95,350.89,352.8,351.82,150,600,353.51,-0.6883545756937547,353.04,351.28
367.93,-0.7071067811865479,353.23,354.59,353.55,351.6,75.0,351.42,353.04,353.42,351.01,360.58,362.27,352.66,352.94,352.41,352.13,351.23,450,352.71,360.33,350.92,353.01,353.23,150,600,353.41,-0.7071067811865471,352.97,351.28
367.94,-0.6883545756937498,353.15,354.58,353.55,351.76,75.0,351.42,352.97,353.31,351.07,357.77,362.3,352.61,352.88,352.55,352.71,351.26,450,352.66,357.85,350.99,353.07,353.71,150,600,353.33,-0.7253743710122916,352.91,351.28
360.33,-0.6691306063588548,353.09,354.58,353.54,351.78,75.0,351.6,352.91,353.21,351.12,356.29,360.58,352.57,352.82,352.61,352.94,351.27,450,352.61,356.64,351.07,353.07,353.74,150,600,353.26,-0.7431448254773974,352.86,351.28
357.85,-0.6494480483301814,353.03,354.57,353.54,351.74,75.0,351.75,352.86,353.12,351.17,355.34,357.77,352.53,352.76,352.62,352.99,351.28,450,352.57,355.84,351.14,353.03,353.65,150,600,353.2,-0.7604059656000328,352.81,351.27
356.64,-0.6293203910498364,352.98,354.57,353.54,351.02,75.0,351.78,352.81,353.04,351.2,351.28,356.29,352.5,352.71,352.61,352.98,351.28,450,352.53,351.41,351.19,352.99,353.54,150,600,353.15,-0.7771459614569717,352.77,351.27
355.83,-0.6087614290087209,352.94,354.56,353.54,350.9,75.0,351.74,352.77,352.97,351.22,351.27,355.34,352.46,352.66,352.59,352.94,351.28,450,352.5,351.56,351.23,352.94,353.42,150,600,353.11,-0.7933533402912349,352.73,351.26
351.41,-0.5877852522924683,352.9,354.56,353.53,350.92,75.0,351.02,352.73,352.91,350.94,351.53,351.28,352.44,352.61,351.11,352.88,351.28,450,352.46,352.2,351.26,351.19,353.31,150,600,353.07,-0.809016994374951,352.69,351.26
351.56,-0.5664062369248292,352.87,354.56,353.53,350.97,75.0,350.9,352.69,352.86,350.86,352.03,351.27,352.41,352.57,351.02,352.82,351.28,450,352.44,353.67,351.27,351.11,353.21,150,600,353.03,-0.8241261886220181,352.67,351.25
352.2,-0.5446390350150248,352.84,354.56,353.53,351.02,75.0,350.92,352.67,352.81,350.85,354.17,351.53,352.39,352.53,351.08,352.76,351.27,450,352.41,357.34,351.28,351.23,353.12,150,600,353.01,-0.8386705679454256,352.64,351.25
353.67,-0.5224985647159479,352.82,354.55,353.53,351.12,75.0,350.97,352.64,352.77,350.87,354.52,352.03,352.37,352.5,351.22,352.71,351.27,450,352.39,356.13,351.28,351.51,353.04,150,600,352.98,-0.8526401643540928,352.62,351.24
356.88,-0.5000000000000004,351.26,372.31,367.35,351.22,1400.0,351.04,352.62,352.73,350.91,354.28,352.87,351.1,352.46,351.48,352.66,351.26,250,352.37,355.34,351.28,352.09,352.97,350,600,351.37,-0.8660254037844384,351.18,350.94
361.35,-0.47715876025960324,351.19,373.01,372.44,351.29,1400.0,351.11,351.18,352.69,350.96,353.99,354.26,351.0,352.44,351.94,352.61,351.26,250,351.1,354.8,351.28,353.37,352.91,350,600,351.37,-0.8788171126619682,351.08,350.85
364.6,-0.453990499739543,351.38,373.03,372.6,351.34,1400.0,351.19,351.08,352.67,351.03,353.73,356.06,351.04,352.41,352.72,352.57,351.25,250,351.0,354.4,351.28,356.28,352.86,350,600,351.78,-0.8910065241883698,351.17,350.84
366.22,-0.43051109680829275,351.84,373.03,372.61,351.36,1400.0,351.25,351.17,352.64,351.1,353.52,357.91,351.16,352.39,354.03,352.53,351.25,250,351.04,354.09,351.27,360.74,352.81,350,600,352.95,-0.9025852843498617,351.39,350.86
366.99,-0.4067366430757985,352.99,373.03,372.61,351.37,1400.0,351.31,351.39,352.62,351.19,353.34,359.37,351.37,352.37,358.47,352.5,351.24,250,351.16,353.84,351.27,359.93,352.77,350,600,357.19,-0.9135454576426016,351.84,350.89
367.39,-0.3826834323650895,356.47,373.03,372.61,351.37,1400.0,351.34,351.84,351.18,351.34,353.19,360.4,351.75,351.1,356.68,352.46,350.94,250,351.37,353.64,351.26,357.5,352.73,350,600,365.03,-0.9238795325112868,352.79,350.94
367.61,-0.3583679495452949,363.03,373.03,372.61,350.96,1400.0,351.37,352.79,351.08,351.44,351.16,361.09,352.4,351.0,355.55,352.44,350.85,250,351.75,351.25,351.26,356.3,352.69,350,600,368.1,-0.9335804264972039,355.04,351.0
367.74,-0.333806859233767,366.91,373.03,372.61,350.87,1400.0,351.39,355.04,351.17,351.49,351.07,361.54,353.53,351.04,354.81,352.41,350.84,250,352.4,351.19,351.25,355.51,352.67,350,600,368.76,-0.9426414910921798,359.22,351.08
367.82,-0.30901699437494506,359.68,360.09,354.68,350.87,75.0,351.4,359.22,351.39,351.5,351.16,361.83,357.87,351.16,354.3,352.39,350.86,450,353.53,351.38,351.25,354.93,352.64,150,600,359.1,-0.9510565162951543,359.76,351.16
367.87,-0.2840153447039218,357.39,356.04,353.84,350.89,75.0,351.41,359.76,351.84,351.49,351.37,362.02,356.41,351.37,353.94,352.37,350.89,450,357.87,351.82,351.24,354.5,352.62,150,600,357.03,-0.9588197348681933,357.39,351.3
367.9,-0.25881904510252063,356.34,355.13,353.68,350.92,75.0,351.41,357.39,352.79,351.47,352.13,362.14,355.39,351.75,353.66,351.1,350.94,450,356.41,353.23,350.94,354.17,351.18,150,600,356.12,-0.9659258262890683,356.2,351.4
367.92,-0.23344536385589998,355.67,354.84,353.62,350.99,75.0,351.42,356.2,355.04,351.45,352.71,362.22,354.71,352.4,353.44,351.0,351.0,450,355.39,353.71,350.85,353.91,351.08,150,600,355.56,-0.9723699203976779,355.43,351.46
367.93,-0.2079116908177546,355.16,354.72,353.6,351.07,75.0,351.42,355.43,359.22,351.43,352.94,362.27,354.23,353.53,353.27,351.04,351.08,450,354.71,353.74,350.84,353.7,351.17,150,600,355.15,-0.9781476007338067,354.87,351.47
367.94,-0.18223552549214428,354.77,354.67,353.59,351.14,75.0,351.42,354.87,359.76,351.41,352.99,362.3,353.88,357.87,353.12,351.16,351.16,450,354.23,353.65,350.86,353.52,351.39,150,600,354.82,-0.9832549075639552,354.46,351.47
367.94,-0.1564344650402293,354.45,354.65,353.58,351.19,75.0,351.42,354.46,357.39,351.38,352.98,362.32,353.62,356.41,353.01,351.37,351.3,450,353.88,353.54,350.89,353.38,351.84,150,600,354.54,-0.987688340595138,354.13,351.46
367.95,-0.13052619222005163,354.18,354.63,353.57,351.23,75.0,351.42,354.13,356.2,351.37,352.94,362.34,353.41,355.39,352.9,351.75,351.4,450,353.62,353.42,350.94,353.25,352.79,150,600,354.31,-0.9914448613738104,353.88,351.44
367.95,-0.10452846326764806,351.38,372.98,372.19,351.26,1400.0,351.42,353.88,355.43,351.35,352.88,362.35,351.18,354.71,352.82,352.4,351.46,250,353.41,353.31,351.0,353.15,355.04,350,600,351.53,-0.994521895368274,351.27,350.97
367.95,-0.07845909572784114,351.44,373.03,372.6,351.27,1400.0,351.42,351.27,354.87,351.33,352.82,362.35,351.08,354.23,352.74,353.53,351.47,250,351.18,353.21,351.08,353.06,359.22,350,600,351.85,-0.9969173337331283,351.22,350.87
367.95,-0.05233595624294076,351.95,373.03,372.61,351.28,1400.0,351.42,351.22,354.46,351.32,352.76,362.36,351.19,353.88,352.68,357.87,351.47,250,351.08,353.12,351.16,352.98,359.76,350,600,353.27,-0.998629534754574,351.45,350.87
367.95,-0.026176948307871706,353.33,373.03,372.61,351.28,1400.0,351.42,351.45,354.13,351.31,352.71,362.36,351.42,353.62,352.63,356.41,351.46,250,351.19,353.04,351.3,352.92,357.39,350,600,358.41,-0.9996573249755574,351.95,350.9
360.33,-1.8369701987210297e-16,356.08,360.09,354.68,351.28,75.0,351.6,351.95,353.88,350.95,352.66,360.58,352.28,353.41,351.13,355.39,351.44,450,351.42,352.97,351.4,351.2,356.2,150,600,358.04,-1.0,353.58,350.93
357.85,0.02617694830787933,355.32,356.04,353.84,351.28,75.0,351.76,353.58,351.27,350.86,352.61,357.77,352.88,351.18,351.02,354.71,350.97,450,352.28,352.91,351.46,351.11,355.43,150,600,356.18,-0.9996573249755571,353.99,351.0
356.64,0.05233595624294838,354.79,355.13,353.68,351.28,75.0,351.78,353.99,351.22,350.85,352.57,356.29,353.09,351.08,351.07,354.23,350.87,450,352.88,352.86,351.47,351.23,354.87,150,600,355.33,-0.9986295347545736,353.94,351.08
355.84,0.07845909572784786,354.43,354.84,353.62,351.27,75.0,351.74,353.94,351.45,350.87,352.53,355.34,353.12,351.19,351.22,353.88,350.87,450,353.09,352.81,351.47,351.5,354.46,150,600,354.82,-0.9969173337331277,353.81,351.15
351.41,0.10452846326765476,354.15,354.72,353.6,351.27,75.0,351.02,353.81,351.95,350.91,352.5,351.28,353.08,351.42,351.47,353.62,350.9,450,353.12,352.77,351.46,352.07,354.13,150,600,354.46,-0.9945218953682732,353.66,351.21
351.56,0.13052619222005127,353.93,354.67,353.58,351.26,75.0,350.9,353.66,353.58,350.96,352.46,351.27,353.01,352.28,351.92,353.41,350.93,450,353.08,352.73,351.44,353.33,353.88,150,600,354.2,-0.9914448613738105,353.52,351.25
352.2,0.1564344650402368,353.75,354.64,353.57,351.26,75.0,350.92,353.52,353.99,351.03,352.44,351.53,352.94,352.88,352.69,351.18,351.0,450,353.01,352.69,350.97,356.18,351.27,150,600,353.99,-0.9876883405951368,353.39,351.27
353.67,0.18223552549215177,353.6,354.62,353.56,351.25,75.0,350.97,353.39,353.94,351.1,352.41,352.03,352.87,353.09,354.0,351.08,351.08,450,352.94,352.67,350.87,360.64,351.22,150,600,353.81,-0.9832549075639537,353.28,351.29
357.34,0.20791169081776203,353.47,354.61,353.56,351.25,75.0,351.02,353.28,353.81,351.18,352.39,354.17,352.81,353.12,355.74,351.19,351.15,450,352.87,352.64,350.87,364.18,351.45,150,600,353.67,-0.978147600733805,353.18,351.29
356.13,0.23344536385590653,353.36,354.6,353.55,351.24,75.0,351.12,353.18,353.66,351.24,352.37,354.52,352.75,353.08,357.62,351.42,351.21,450,352.81,352.62,350.9,366.03,351.95,150,600,353.55,-0.9723699203976763,353.09,351.29
355.34,0.2588190451025203,353.27,354.59,353.55,350.94,75.0,351.22,353.09,353.52,351.3,351.1,354.28,352.69,353.01,359.16,352.28,351.25,450,352.75,351.18,350.93,366.9,353.58,150,600,353.45,-0.9659258262890684,353.01,351.29
354.8,0.28401534470392825,353.19,354.58,353.55,350.85,75.0,351.29,353.01,353.39,351.34,351.0,353.99,352.64,352.94,360.25,352.88,351.27,450,352.69,351.08,351.0,367.34,353.99,150,600,353.37,-0.9588197348681914,352.95,351.29
354.4,0.30901699437495145,351.29,372.69,369.81,350.84,1400.0,351.34,352.95,353.28,351.49,351.04,353.73,351.12,352.87,360.44,353.09,351.29,250,352.64,351.17,351.08,360.31,353.94,350,600,351.41,-0.9510565162951523,351.2,350.95
354.09,0.3338068592337734,351.25,373.02,372.54,350.86,1400.0,351.36,351.2,353.18,351.66,351.16,353.52,351.02,352.81,357.66,353.12,351.29,250,351.12,351.39,351.15,357.82,353.81,350,600,351.47,-0.9426414910921775,351.11,350.86
353.84,0.3583679495453012,351.5,373.03,372.61,350.89,1400.0,351.37,351.11,353.09,351.71,351.37,353.34,351.08,352.75,356.2,353.08,351.29,250,351.02,351.84,351.21,356.61,353.66,350,600,352.04,-0.9335804264972014,351.23,350.85
353.64,0.38268343236508917,352.12,373.03,372.61,350.94,1400.0,351.37,351.23,353.01,351.69,351.75,353.19,351.22,352.69,355.26,353.01,351.29,250,351.08,352.79,351.25,355.79,353.52,350,600,353.84,-0.923879532511287,351.51,350.87
351.25,0.4067366430758054,353.8,373.03,372.61,351.0,1400.0,350.96,351.51,352.95,351.65,352.4,351.16,351.48,352.64,354.63,352.94,351.29,250,351.22,355.04,351.27,355.18,353.39,350,600,359.99,-0.9135454576425985,352.09,350.91
351.19,0.43051109680829885,358.66,373.03,372.61,351.08,1400.0,350.87,352.09,351.2,351.6,353.53,351.07,351.94,351.12,354.18,352.87,350.95,250,351.48,359.22,351.29,354.71,353.28,350,600,366.63,-0.9025852843498589,353.38,350.96
351.38,0.4539904997395498,364.84,373.03,372.61,351.16,1400.0,350.87,353.38,351.11,351.56,357.87,351.16,352.72,351.02,353.84,352.81,350.86,250,351.94,359.76,351.29,354.34,353.18,350,600,368.45,-0.8910065241883663,356.29,351.03
351.82,0.4771587602596099,367.5,373.03,372.61,351.3,1400.0,350.89,356.29,351.23,351.51,356.41,351.37,354.04,351.08,353.59,352.75,350.85,250,352.72,357.39,351.29,354.05,353.09,350,600,368.83,-0.8788171126619646,360.76,351.1
353.23,0.5000000000000001,368.35,373.03,372.61,351.4,1400.0,350.92,360.76,351.51,350.98,355.39,352.13,355.79,351.22,351.19,352.69,350.87,250,354.04,356.2,351.29,351.29,353.01,350,600,368.93,-0.8660254037844386,364.25,351.18
353.71,0.5224985647159536,368.64,373.03,372.61,351.46,1400.0,350.99,364.25,352.09,350.88,354.71,352.71,357.67,351.48,351.1,352.64,350.91,250,355.79,355.43,351.29,351.24,352.95,350,600,368.96,-0.8526401643540893,366.06,351.24
353.74,0.5446390350150304,368.76,373.03,372.61,351.47,1400.0,351.07,366.06,353.38,350.88,354.23,352.94,359.19,351.94,351.22,351.12,350.96,250,357.67,354.87,350.95,351.5,351.2,350,600,368.97,-0.8386705679454218,366.91,351.3
353.65,0.5664062369248347,368.81,373.03,372.61,351.47,1400.0,351.14,366.91,356.29,350.91,353.88,352.99,360.28,352.72,351.47,351.02,351.03,250,359.19,354.46,350.86,352.06,351.11,350,600,368.98,-0.8241261886220144,367.34,351.34
353.54,0.5877852522924744,359.76,360.09,354.68,351.46,75.0,351.19,367.34,360.76,350.94,353.62,352.98,360.44,354.04,352.42,351.08,351.1,450,360.28,354.13,350.85,353.9,351.23,150,600,359.11,-0.8090169943749465,360.31,351.49
353.42,0.6087614290087199,357.51,356.04,353.84,351.44,75.0,351.23,360.31,364.25,351.01,353.41,352.94,357.66,355.79,353.03,351.22,351.18,450,360.44,353.88,350.87,354.23,351.51,150,600,357.05,-0.7933533402912357,357.82,351.66
353.31,0.6293203910498416,356.49,355.13,353.68,350.97,75.0,351.26,357.82,366.06,351.1,351.18,352.88,356.2,357.67,353.21,351.48,351.24,450,357.66,351.27,350.91,354.11,352.09,150,600,356.16,-0.7771459614569675,356.61,351.71
353.21,0.6494480483301872,355.84,354.84,353.62,350.87,75.0,351.27,356.61,366.91,351.17,351.08,352.82,355.27,359.19,353.21,351.94,351.3,450,356.2,351.22,350.96,353.93,353.38,150,600,355.62,-0.7604059656000279,355.79,351.69
353.12,0.6691306063588605,351.59,373.02,372.6,350.87,1400.0,351.28,355.79,367.34,350.94,351.19,352.76,351.27,360.28,351.13,352.72,351.34,250,355.27,351.45,351.03,351.22,356.29,350,600,351.91,-0.7431448254773922,351.4,351.01
353.04,0.688354575693755,352.12,373.03,372.61,350.9,1400.0,351.28,351.4,360.31,350.87,351.42,352.71,351.25,360.44,351.08,354.04,351.49,250,351.27,351.95,351.1,351.22,360.76,350,600,353.78,-0.7253743710122866,351.54,350.9
352.97,0.7071067811865474,353.98,373.03,372.61,350.93,1400.0,351.28,351.54,357.82,350.87,352.28,352.66,351.51,357.66,351.2,355.79,351.66,250,351.25,353.58,351.18,351.46,364.25,350,600,360.52,-0.7071067811865477,352.14,350.92
352.91,0.7253743710122919,359.18,373.03,372.61,351.0,1400.0,351.28,352.14,356.61,350.9,352.88,352.61,351.99,356.2,351.44,357.67,351.71,250,351.51,353.99,351.24,351.99,366.06,350,600,366.89,-0.6883545756937495,353.54,350.97
352.86,0.7431448254773967,359.02,360.09,354.68,351.08,75.0,351.28,353.54,355.79,350.94,353.09,352.57,354.03,355.27,352.33,359.19,351.69,450,351.99,353.94,351.3,353.69,366.91,150,600,358.98,-0.6691306063588555,357.15,351.02
352.81,0.7604059656000328,356.89,356.04,353.84,351.15,75.0,351.27,357.15,351.4,351.01,353.12,352.53,354.43,351.27,352.94,360.28,351.01,450,354.03,353.81,351.34,354.08,367.34,150,600,356.88,-0.6494480483301814,356.04,351.12
352.77,0.7771459614569722,355.88,355.13,353.68,351.21,75.0,351.27,356.04,351.54,351.09,353.08,352.5,354.22,351.25,353.13,360.44,350.9,450,354.43,353.66,351.49,354.01,360.31,150,600,355.94,-0.6293203910498358,355.28,351.21
352.73,0.7933533402912349,355.25,354.84,353.62,351.25,75.0,351.26,355.28,352.14,351.16,353.01,352.46,353.95,351.51,353.15,357.66,350.92,450,354.22,353.52,351.66,353.85,357.82,150,600,355.36,-0.6087614290087209,354.76,351.29
352.69,0.809016994374951,354.8,354.72,353.6,351.27,75.0,351.26,354.76,353.54,351.21,352.94,352.44,353.7,351.99,353.11,356.2,350.97,450,353.95,353.39,351.71,353.69,356.61,150,600,354.94,-0.5877852522924683,354.37,351.33
352.67,0.8241261886220181,354.45,354.67,353.59,351.29,75.0,351.25,354.37,357.15,351.25,352.87,352.41,353.5,354.03,353.04,355.27,351.02,450,353.7,353.28,351.69,353.54,355.79,150,600,354.61,-0.5664062369248293,354.06,351.36
352.64,0.8386705679454255,354.18,354.65,353.58,351.29,75.0,351.25,354.06,356.04,351.28,352.81,352.39,353.32,354.43,352.96,351.27,351.12,450,353.5,353.18,351.01,353.41,351.4,150,600,354.35,-0.5446390350150248,353.82,351.37
352.62,0.8526401643540928,353.96,354.63,353.57,351.29,75.0,351.24,353.82,355.28,351.29,352.75,352.37,353.18,354.22,352.89,351.25,351.21,450,353.32,353.09,350.9,353.29,351.54,150,600,354.13,-0.5224985647159479,353.63,351.37
