Pressure,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,L,V,D,B,F,Ethanol concentration,time_hours,hour_of_day,T1_lag1,T1_lag5,T1_lag10,T1_lag30,T1_lag60,T1_lag240,T2_lag1,T2_lag5,T2_lag10,T2_lag30,T2_lag60,T2_lag240,T3_lag1,T3_lag5,T3_lag10,T3_lag30,T3_lag60,T3_lag240,T4_lag1,T4_lag5,T4_lag10,T4_lag30,T4_lag60,T4_lag240,T5_lag1,T5_lag5,T5_lag10,T5_lag30,T5_lag60,T5_lag240,T1_rolling_mean_5,T2_rolling_mean_5,T3_rolling_mean_5,T4_rolling_mean_5,T5_rolling_mean_5,hour_of_day_sin,hour_of_day_cos
1.01,350.8,350.83,350.85,350.89,350.93,350.98,351.05,351.14,351.27,351.48,351.86,352.69,353.84,359.86,1040.0,1300.0,260,390,650,0.86186,256.5,16.5,350.8,350.8,350.8,350.8,352.22,352.32,350.83,350.83,350.83,350.83,355.83,356.02,350.85,350.85,350.86,350.86,360.02,360.13,350.89,350.89,350.89,350.89,361.39,361.41,350.93,350.93,350.93,350.93,361.61,361.61,350.8,350.83,350.85,350.89,350.93,-0.9238795325112868,-0.3826834323650895
1.01,350.8,350.83,350.85,350.89,350.93,350.98,351.05,351.14,351.27,351.48,351.86,352.68,353.84,359.85,1040.0,1300.0,260,390,650,0.86186,256.6,16.600000000000023,350.8,350.8,350.8,350.8,352.27,352.32,350.83,350.83,350.83,350.83,355.92,356.03,350.85,350.85,350.86,350.86,360.07,360.14,350.89,350.89,350.89,350.89,361.4,361.41,350.93,350.93,350.93,350.93,361.61,361.61,350.8,350.83,350.85,350.89,350.93,-0.9335804264972039,-0.3583679495452949
1.01,350.8,350.83,350.85,350.89,350.93,350.98,351.05,351.14,351.27,351.48,351.86,352.68,353.84,359.85,1040.0,1300.0,260,390,650,0.86186,256.7,16.69999999999999,350.8,350.8,350.8,350.8,352.29,352.32,350.83,350.83,350.83,350.83,355.97,356.03,350.85,350.85,350.85,350.86,360.1,360.14,350.89,350.89,350.89,350.89,361.41,361.41,350.93,350.93,350.93,350.93,361.61,361.61,350.8,350.83,350.85,350.89,350.93,-0.9426414910921774,-0.33380685923377373
1.01,350.8,350.83,350.85,350.89,350.93,350.98,351.05,351.14,351.27,351.48,351.86,352.68,353.84,359.85,1040.0,1300.0,260,390,650,0.86186,256.8,16.80000000000001,350.8,350.8,350.8,350.8,352.31,352.32,350.83,350.83,350.83,350.83,356.0,356.03,350.85,350.85,350.85,350.85,360.12,360.14,350.89,350.89,350.89,350.89,361.41,361.41,350.93,350.93,350.93,350.93,361.61,361.61,350.8,350.83,350.85,350.89,350.93,-0.9510565162951543,-0.30901699437494506
1.01,350.8,350.83,350.85,350.89,350.93,350.98,351.05,351.14,351.27,351.48,351.86,352.68,353.84,359.85,1040.0,1300.0,260,390,650,0.86186,256.90000000000003,16.900000000000034,350.8,350.8,350.8,350.8,352.31,352.32,350.83,350.83,350.83,350.83,356.01,356.03,350.85,350.85,350.85,350.85,360.13,360.14,350.89,350.89,350.89,350.89,361.41,361.41,350.93,350.93,350.93,350.93,361.61,361.61,350.8,350.83,350.85,350.89,350.93,-0.9588197348681956,-0.28401534470391415
1.01,350.82,350.9,350.97,351.04,351.12,351.22,351.35,351.53,351.79,352.16,352.71,353.54,355.27,363.41,130.0,390.0,260,90,350,0.85277,257.0,17.0,350.8,350.8,350.8,350.8,352.32,352.32,350.83,350.83,350.83,350.83,356.02,356.03,350.85,350.85,350.85,350.85,360.13,360.14,350.89,350.89,350.89,350.89,361.41,361.41,350.93,350.93,350.93,350.93,361.61,361.61,350.804,350.844,350.874,350.91999999999996,350.968,-0.9659258262890683,-0.25881904510252063
1.01,350.86,351.01,351.13,351.24,351.36,351.51,351.69,351.92,352.23,352.65,353.26,354.29,359.23,369.11,130.0,390.0,260,90,350,0.83436,257.1,17.100000000000023,350.82,350.8,350.8,350.8,352.32,352.32,350.9,350.83,350.83,350.83,356.02,356.03,350.97,350.85,350.85,350.85,360.14,360.14,351.04,350.89,350.89,350.89,361.41,361.41,351.12,350.93,350.93,350.93,361.61,361.61,350.816,350.88,350.93,350.99,351.054,-0.9723699203976779,-0.23344536385589998
1.01,350.91,351.13,351.3,351.45,351.61,351.79,352.01,352.3,352.69,353.33,354.55,357.07,367.25,372.19,130.0,390.0,260,90,350,0.8133,257.2,17.19999999999999,350.86,350.8,350.8,350.82,352.32,352.32,351.01,350.83,350.83,350.9,356.03,356.03,351.13,350.85,350.85,350.97,360.14,360.14,351.24,350.89,350.89,351.04,361.41,361.41,351.36,350.93,350.93,351.12,361.61,361.61,350.838,350.93999999999994,351.02000000000004,351.102,351.19,-0.978147600733805,-0.2079116908177624
1.01,350.97,351.24,351.46,351.66,351.86,352.1,352.41,352.88,353.77,355.83,359.16,360.96,370.52,372.78,130.0,390.0,260,90,350,0.79365,257.3,17.30000000000001,350.91,350.8,350.8,350.86,352.32,352.32,351.13,350.83,350.83,351.01,356.03,356.03,351.3,350.85,350.85,351.13,360.14,360.14,351.45,350.89,350.89,351.24,361.41,361.41,351.61,350.93,350.93,351.36,361.61,361.61,350.872,351.022,351.142,351.25600000000003,351.37600000000003,-0.9832549075639552,-0.18223552549214428
1.01,350.91,350.96,351.03,351.12,351.23,351.38,351.62,352.03,352.88,355.33,361.58,365.85,371.98,372.95,1040.0,1300.0,260,390,650,0.81523,257.40000000000003,17.400000000000034,350.97,350.8,350.8,350.91,351.4,352.32,351.24,350.83,350.83,351.13,351.81,356.03,351.46,350.85,350.85,351.3,352.62,360.14,351.66,350.89,350.89,351.45,354.78,361.41,351.86,350.93,350.93,351.61,360.65,361.61,350.89400000000006,351.048,351.178,351.302,351.43600000000004,-0.9876883405951391,-0.15643446504022226
1.01,350.86,350.91,350.96,351.03,351.11,351.23,351.4,351.67,352.16,353.27,356.63,363.29,371.33,372.88,1040.0,1300.0,260,390,650,0.83227,257.5,17.5,350.91,350.82,350.8,350.97,351.13,352.32,350.96,350.9,350.83,351.24,351.34,356.03,351.03,350.97,350.85,351.46,351.67,360.14,351.12,351.04,350.89,351.66,352.29,361.41,351.23,351.12,350.93,351.86,353.79,361.61,350.902,351.05,351.17600000000004,351.3,351.434,-0.9914448613738104,-0.13052619222005163
1.01,350.84,350.88,350.92,350.98,351.05,351.14,351.27,351.46,351.78,352.39,353.92,358.59,369.07,372.58,1040.0,1300.0,260,390,650,0.84172,257.6,17.600000000000023,350.86,350.86,350.8,350.91,351.01,352.32,350.91,351.01,350.83,350.96,351.14,356.03,350.96,351.13,350.85,351.03,351.32,360.14,351.03,351.24,350.89,351.12,351.61,361.41,351.11,351.36,350.93,351.23,352.14,361.61,350.898,351.024,351.13399999999996,351.248,351.37199999999996,-0.994521895368274,-0.10452846326764806
1.01,350.83,350.86,350.9,350.95,351.01,351.08,351.18,351.33,351.56,351.96,352.81,355.27,364.37,371.69,1040.0,1300.0,260,390,650,0.84787,257.7,17.69999999999999,350.84,350.91,350.8,350.86,350.94,352.32,350.88,351.13,350.83,350.91,351.03,356.03,350.92,351.3,350.85,350.96,351.15,360.14,350.98,351.45,350.89,351.03,351.33,361.41,351.05,351.61,350.93,351.11,351.6,361.61,350.88199999999995,350.97,351.054,351.148,351.252,-0.9969173337331277,-0.07845909572784822
1.01,350.85,350.96,351.05,351.15,351.26,351.4,351.61,351.91,352.39,353.27,355.16,358.55,368.97,372.53,130.0,390.0,260,90,350,0.83908,257.8,17.80000000000001,350.83,350.97,350.8,350.84,350.98,352.32,350.86,351.24,350.83,350.88,351.32,356.03,350.9,351.46,350.85,350.92,351.68,360.14,350.95,351.66,350.89,350.98,352.19,361.41,351.01,351.86,350.93,351.05,353.13,361.61,350.858,350.91400000000004,350.972,351.04599999999994,351.132,-0.998629534754574,-0.05233595624294076
1.01,350.9,351.09,351.25,351.41,351.6,351.84,352.18,352.74,353.83,356.4,359.79,361.2,370.65,372.8,130.0,390.0,260,90,350,0.82011,257.90000000000003,17.900000000000034,350.85,350.91,350.8,350.83,351.1,352.32,350.96,350.96,350.83,350.86,351.74,356.03,351.05,351.03,350.85,350.9,352.56,360.14,351.15,351.12,350.89,350.95,354.01,361.41,351.26,351.23,350.93,351.01,357.22,361.61,350.85600000000005,350.94,351.01599999999996,351.104,351.206,-0.9996573249755575,-0.026176948307864604
1.01,350.96,351.24,351.49,351.74,352.04,352.48,353.27,355.08,358.65,360.93,361.5,361.61,370.84,372.83,130.0,390.0,260,90,350,0.79803,258.0,18.0,350.9,350.86,350.82,350.82,351.27,352.32,351.09,350.91,350.9,350.85,352.52,356.03,351.25,350.96,350.97,350.88,354.68,360.14,351.41,351.03,351.04,350.93,358.59,361.41,351.6,351.11,351.12,350.98,360.99,361.61,350.876,351.006,351.12199999999996,351.246,351.392,-1.0,-1.8369701987210297e-16
1.01,351.03,351.43,351.8,352.24,352.91,354.28,357.43,360.47,361.42,361.6,361.63,361.64,370.85,372.83,130.0,390.0,260,90,350,0.77557,258.1,18.100000000000023,350.96,350.84,350.86,350.81,351.54,352.32,351.24,350.88,351.01,350.84,353.84,356.03,351.49,350.92,351.13,350.87,357.88,360.14,351.74,350.98,351.24,350.91,360.83,361.41,352.04,351.05,351.36,350.96,361.52,361.61,350.914,351.116,351.298,351.498,351.764,-0.9996573249755571,0.02617694830787933
1.01,351.13,351.73,352.43,353.56,356.09,359.72,361.26,361.58,361.63,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.7509,258.2,18.19999999999999,351.03,350.83,350.91,350.81,351.22,351.4,351.43,350.86,351.13,350.84,351.48,351.81,351.8,350.9,351.3,350.87,351.94,352.62,352.24,350.95,351.45,350.9,352.89,354.78,352.91,351.01,351.61,350.95,355.57,360.66,350.974,351.28999999999996,351.604,352.02,352.78000000000003,-0.998629534754574,0.05233595624294039
1.01,351.27,352.38,354.22,357.85,360.73,361.48,361.62,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.71744,258.3,18.30000000000001,351.13,350.85,350.97,350.81,351.05,351.13,351.73,350.96,351.24,350.83,351.2,351.34,352.43,351.05,351.46,350.86,351.43,351.67,353.56,351.15,351.66,350.9,351.81,352.29,356.09,351.26,351.86,350.94,352.58,353.79,351.058,351.57399999999996,352.238,353.36,354.67400000000004,-0.9969173337331277,0.07845909572784786
1.01,351.51,353.66,357.55,360.71,361.49,361.62,361.64,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.66913,258.40000000000003,18.400000000000034,351.27,350.9,350.91,350.81,350.97,351.01,352.38,351.09,350.96,350.83,351.07,351.14,354.22,351.25,351.03,350.86,351.21,351.32,357.85,351.41,351.12,350.89,351.42,351.61,360.73,351.6,351.23,350.93,351.77,352.14,351.17999999999995,352.088,353.498,355.21999999999997,356.652,-0.9945218953682725,0.10452846326766183
1.01,351.79,354.76,359.13,361.2,361.58,361.63,361.64,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.61987,258.5,18.5,351.51,350.96,350.86,350.8,350.92,350.94,353.66,351.24,350.91,350.83,350.99,351.03,357.55,351.49,350.96,350.86,351.09,351.15,360.71,351.74,351.03,350.89,351.23,351.33,361.49,352.04,351.11,350.93,351.43,351.6,351.346,352.79200000000003,355.026,357.11199999999997,358.56,-0.9914448613738105,0.13052619222005127
1.01,351.28,351.59,352.16,353.45,357.27,363.85,366.39,366.82,366.87,366.88,366.88,366.88,372.19,372.97,1040.0,1300.0,260,390,650,0.71454,258.6,18.600000000000023,351.79,351.03,350.84,350.8,350.88,350.98,354.76,351.43,350.88,350.83,350.94,351.32,359.13,351.8,350.92,350.86,351.02,351.68,361.2,352.24,350.98,350.89,351.11,352.19,361.58,352.91,351.05,350.93,351.25,353.13,351.396,352.824,355.09800000000007,357.354,359.43199999999996,-0.9876883405951368,0.1564344650402368
1.01,351.08,351.25,351.51,351.97,352.95,355.72,362.22,366.03,366.76,366.87,366.88,366.88,372.19,372.97,1040.0,1300.0,260,390,650,0.76263,258.7,18.69999999999999,351.28,351.13,350.83,350.8,350.86,351.1,351.59,351.73,350.86,350.83,350.91,351.74,352.16,352.43,350.9,350.85,350.97,352.56,353.45,353.56,350.95,350.89,351.04,354.01,357.27,356.09,351.01,350.93,351.14,357.22,351.38599999999997,352.72799999999995,354.91400000000004,357.036,358.804,-0.9832549075639553,0.18223552549214392
1.01,350.98,351.09,351.25,351.49,351.9,352.73,355.01,361.07,365.7,366.71,366.86,366.88,372.19,372.97,1040.0,1300.0,260,390,650,0.79058,258.8,18.80000000000001,351.08,351.27,350.85,350.8,350.84,351.27,351.25,352.38,350.96,350.83,350.88,352.52,351.51,354.22,351.05,350.85,350.93,354.68,351.97,357.85,351.15,350.89,350.99,358.59,352.95,360.73,351.26,350.93,351.07,360.99,351.328,352.46999999999997,354.32,355.764,357.038,-0.978147600733805,0.20791169081776203
1.01,350.93,351.01,351.11,351.26,351.49,351.88,352.66,354.77,360.59,365.54,366.69,366.86,372.18,372.97,1040.0,1300.0,260,390,650,0.80891,258.90000000000003,18.900000000000034,350.98,351.51,350.9,350.8,350.83,351.54,351.09,353.66,351.09,350.83,350.87,353.84,351.25,357.55,351.25,350.85,350.91,357.88,351.49,360.71,351.41,350.89,350.96,360.83,351.9,361.49,351.6,350.93,351.02,361.52,351.212,351.93999999999994,353.03200000000004,353.874,355.038,-0.9723699203976744,0.2334453638559143
1.01,350.96,351.26,351.57,351.98,352.69,354.23,357.75,360.72,361.51,361.64,361.65,361.65,370.86,372.83,130.0,390.0,260,90,350,0.79646,259.0,19.0,350.93,351.79,350.96,350.8,350.82,351.82,351.01,354.76,351.24,350.83,350.85,354.85,351.11,359.13,351.49,350.85,350.89,359.23,351.26,361.2,351.74,350.89,350.94,361.23,351.49,361.58,352.04,350.93,350.99,361.58,351.046,351.23999999999995,351.52,352.03000000000003,353.26,-0.9659258262890684,0.2588190451025203
1.01,351.07,351.63,352.3,353.36,355.74,359.47,361.2,361.57,361.63,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.76656,259.1,19.100000000000023,350.96,351.28,351.03,350.8,350.82,352.02,351.26,351.59,351.43,350.83,350.84,355.39,351.57,352.16,351.8,350.85,350.88,359.7,351.98,353.45,352.24,350.89,350.92,361.33,352.69,357.27,352.91,350.93,350.97,361.6,351.004,351.248,351.54800000000006,352.012,352.954,-0.9588197348681914,0.28401534470392825
1.01,351.22,352.27,353.95,357.38,360.54,361.45,361.61,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.72785,259.2,19.19999999999999,351.07,351.08,351.13,350.8,350.81,352.15,351.63,351.25,351.73,350.83,350.84,355.67,352.3,351.51,352.43,350.85,350.87,359.91,353.36,351.97,353.56,350.89,350.91,361.37,355.74,352.95,356.09,350.93,350.95,361.61,351.03200000000004,351.452,352.03599999999994,353.094,354.47200000000004,-0.9510565162951544,0.30901699437494473
1.01,351.47,353.5,357.23,360.58,361.47,361.62,361.64,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.67743,259.3,19.30000000000001,351.22,350.98,351.27,350.8,350.81,352.22,352.27,351.09,352.38,350.83,350.83,355.83,353.95,351.25,354.22,350.85,350.86,360.02,357.38,351.49,357.85,350.89,350.9,361.39,360.54,351.9,360.73,350.93,350.94,361.61,351.13,351.934,353.23199999999997,354.912,356.38599999999997,-0.9426414910921775,0.3338068592337734
1.01,351.75,354.66,359.02,361.18,361.58,361.63,361.64,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.6259,259.40000000000003,19.400000000000034,351.47,350.93,351.51,350.8,350.81,351.38,353.5,351.01,353.66,350.83,350.83,351.77,357.23,351.11,357.55,350.85,350.86,352.53,360.58,351.26,360.71,350.89,350.89,354.51,361.47,351.49,361.49,350.93,350.94,360.08,351.294,352.66400000000004,354.81399999999996,356.896,358.40400000000005,-0.9335804264971985,0.35836794954530865
1.01,351.98,355.29,359.62,361.31,361.6,361.64,361.64,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.58936,259.5,19.5,351.75,350.96,351.79,350.8,350.8,351.12,354.66,351.26,354.76,350.83,350.83,351.32,359.02,351.57,359.13,350.85,350.86,351.64,361.18,351.98,361.2,350.89,350.89,352.23,361.58,352.69,361.58,350.93,350.93,353.63,351.498,353.47,356.42400000000004,358.762,360.18600000000004,-0.923879532511287,0.38268343236508917
1.01,352.12,355.62,359.87,361.36,361.6,361.64,361.64,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.56728,259.6,19.600000000000023,351.98,351.07,351.28,350.8,350.8,351.01,355.29,351.63,351.59,350.83,350.83,351.13,359.62,352.3,352.16,350.85,350.86,351.31,361.31,353.36,353.45,350.89,350.89,351.59,361.6,355.74,357.27,350.93,350.93,352.1,351.70799999999997,354.268,357.938,360.36199999999997,361.35800000000006,-0.9135454576425985,0.4067366430758054
1.01,352.21,355.8,360.0,361.39,361.61,361.64,361.64,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.55456,259.7,19.69999999999999,352.12,351.22,351.08,350.8,350.8,350.94,355.62,352.27,351.25,350.83,350.83,351.03,359.87,353.95,351.51,350.85,350.86,351.14,361.36,357.38,351.97,350.89,350.89,351.31,361.6,360.54,352.95,350.93,350.93,351.58,351.906,354.974,359.148,361.164,361.572,-0.9025852843498618,0.4305110968082924
1.01,352.26,355.9,360.06,361.4,361.61,361.64,361.64,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.54736,259.8,19.80000000000001,352.21,351.47,350.98,350.8,350.8,350.98,355.8,353.5,351.09,350.83,350.83,351.31,360.0,357.23,351.25,350.85,350.85,351.66,361.39,360.58,351.49,350.89,350.89,352.16,361.61,361.47,351.9,350.93,350.93,353.05,352.06399999999996,355.454,359.71400000000006,361.32800000000003,361.6,-0.8910065241883663,0.4539904997395498
1.01,352.29,355.96,360.1,361.41,361.61,361.64,361.64,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.54331,259.90000000000003,19.900000000000034,352.26,351.75,350.93,350.8,350.8,351.09,355.9,354.66,351.01,350.83,350.83,351.72,360.06,359.02,351.11,350.85,350.85,352.52,361.4,361.18,351.26,350.89,350.89,353.89,361.61,361.58,351.49,350.93,350.93,356.97,352.172,355.71400000000006,359.93,361.37399999999997,361.606,-0.8788171126619612,0.4771587602596162
1.01,352.3,355.99,360.12,361.41,361.61,361.64,361.64,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.54105,260.0,20.0,352.29,351.98,350.96,350.82,350.8,351.26,355.96,355.29,351.26,350.9,350.83,352.48,360.1,359.62,351.57,350.97,350.85,354.56,361.41,361.31,351.98,351.04,350.89,358.41,361.61,361.6,352.69,351.12,350.93,360.93,352.236,355.854,360.03000000000003,361.394,361.60800000000006,-0.8660254037844386,0.5000000000000001
1.01,352.31,356.01,360.13,361.41,361.61,361.64,361.64,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.53979,260.1,20.100000000000023,352.3,352.12,351.07,350.86,350.8,351.53,355.99,355.62,351.63,351.01,350.83,353.78,360.12,359.87,352.3,351.13,350.85,357.79,361.41,361.36,353.36,351.24,350.89,360.8,361.61,361.6,355.74,351.36,350.93,361.51,352.274,355.932,360.082,361.404,361.61,-0.8526401643540893,0.5224985647159536
1.01,352.32,356.02,360.13,361.41,361.61,361.64,361.64,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.53909,260.2,20.19999999999999,352.31,352.21,351.22,350.91,350.82,351.81,356.01,355.8,352.27,351.13,350.9,354.82,360.13,360.0,353.95,351.3,350.97,359.2,361.41,361.39,357.38,351.45,351.04,361.22,361.61,361.61,360.54,351.61,351.12,361.58,352.296,355.976,360.108,361.408,361.61,-0.8386705679454257,0.5446390350150244
1.01,352.32,356.02,360.13,361.41,361.61,361.64,361.64,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.5387,260.3,20.30000000000001,352.32,352.26,351.47,350.97,350.86,352.01,356.02,355.9,353.5,351.24,351.01,355.37,360.13,360.06,357.23,351.46,351.13,359.69,361.41,361.4,360.58,351.66,351.24,361.33,361.61,361.61,361.47,351.86,351.36,361.6,352.308,356.0,360.122,361.41,361.61,-0.8241261886220144,0.5664062369248347
1.01,352.32,356.03,360.14,361.41,361.61,361.64,361.64,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.53848,260.40000000000003,20.400000000000034,352.32,352.29,351.75,350.91,350.91,352.15,356.02,355.96,354.66,350.96,351.13,355.67,360.13,360.1,359.02,351.03,351.3,359.91,361.41,361.41,361.18,351.12,351.45,361.37,361.61,361.61,361.58,351.23,351.61,361.61,352.314,356.014,360.13,361.41,361.61,-0.8090169943749423,0.5877852522924801
1.01,352.32,356.03,360.14,361.41,361.61,361.64,361.64,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.53835,260.5,20.5,352.32,352.3,351.98,350.86,350.97,352.22,356.03,355.99,355.29,350.91,351.24,355.83,360.14,360.12,359.62,350.96,351.46,360.01,361.41,361.41,361.31,351.03,351.66,361.39,361.61,361.61,361.6,351.11,351.86,361.61,352.318,356.022,360.134,361.41,361.61,-0.7933533402912357,0.6087614290087199
1.01,352.32,356.03,360.14,361.41,361.61,361.64,361.64,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.53828,260.6,20.600000000000023,352.32,352.31,352.12,350.84,350.91,351.38,356.03,356.01,355.62,350.88,350.96,351.77,360.14,360.13,359.87,350.92,351.03,352.53,361.41,361.41,361.36,350.98,351.12,354.51,361.61,361.61,361.6,351.05,351.23,360.07,352.32,356.02599999999995,360.13599999999997,361.41,361.61,-0.7771459614569675,0.6293203910498416
1.01,352.32,356.03,360.14,361.41,361.61,361.64,361.64,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.53824,260.7,20.69999999999999,352.32,352.32,352.21,350.83,350.86,351.12,356.03,356.02,355.8,350.86,350.91,351.32,360.14,360.13,360.0,350.9,350.96,351.64,361.41,361.41,361.39,350.95,351.03,352.23,361.61,361.61,361.61,351.01,351.11,353.62,352.32,356.02799999999996,360.138,361.41,361.61,-0.7604059656000325,0.6494480483301818
1.01,352.32,356.03,360.14,361.41,361.61,361.64,361.64,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.53822,260.8,20.80000000000001,352.32,352.32,352.26,350.85,350.84,351.01,356.03,356.02,355.9,350.96,350.88,351.13,360.14,360.13,360.06,351.05,350.92,351.31,361.41,361.41,361.4,351.15,350.98,351.59,361.61,361.61,361.61,351.26,351.05,352.1,352.32,356.03,360.14,361.41,361.61,-0.7431448254773922,0.6691306063588605
1.01,352.32,356.03,360.14,361.41,361.61,361.64,361.64,361.64,361.64,361.64,361.64,361.64,370.85,372.83,130.0,390.0,260,90,350,0.53821,260.90000000000003,20.900000000000034,352.32,352.32,352.29,350.9,350.83,350.94,356.03,356.03,355.96,351.09,350.86,351.03,360.14,360.14,360.1,351.25,350.9,351.14,361.41,361.41,361.41,351.41,350.95,351.31,361.61,361.61,361.61,351.6,351.01,351.58,352.32,356.03,360.14,361.41,361.61,-0.7253743710122817,0.6883545756937601
1.01,351.4,351.81,352.62,354.78,360.66,365.57,366.69,366.86,366.88,366.88,366.88,366.88,372.19,372.97,1040.0,1300.0,260,390,650,0.68982,261.0,21.0,352.32,352.32,352.3,350.96,350.82,350.9,356.03,356.03,355.99,351.24,350.85,350.96,360.14,360.14,360.12,351.49,350.88,351.05,361.41,361.41,361.41,351.74,350.93,351.17,361.61,361.61,361.61,352.04,350.98,351.33,352.13599999999997,355.186,358.63599999999997,360.084,361.42,-0.7071067811865477,0.7071067811865474
1.01,351.13,351.34,351.67,352.29,353.79,358.26,364.51,366.52,366.83,366.88,366.88,366.88,372.19,372.97,1040.0,1300.0,260,390,650,0.7493,261.1,21.100000000000023,351.4,352.32,352.31,351.03,350.81,350.87,351.81,356.03,356.01,351.43,350.84,350.92,352.62,360.14,360.13,351.8,350.87,350.99,354.78,361.41,361.41,352.24,350.91,351.08,360.66,361.61,361.61,352.91,350.96,351.19,351.898,354.24799999999993,356.942,358.26,359.856,-0.6883545756937495,0.7253743710122919
1.01,351.01,351.14,351.32,351.61,352.14,353.34,356.91,363.53,366.33,366.81,366.87,366.88,372.19,372.97,1040.0,1300.0,260,390,650,0.78231,261.2,21.19999999999999,351.13,352.32,352.32,351.13,350.81,350.85,351.34,356.03,356.02,351.73,350.84,350.9,351.67,360.14,360.13,352.43,350.87,350.95,352.29,361.41,361.41,353.56,350.9,351.02,353.79,361.61,361.61,356.09,350.95,351.11,351.636,353.27,355.178,356.3,357.96200000000005,-0.6691306063588608,0.7431448254773919
1.01,350.94,351.03,351.15,351.33,351.6,352.09,353.17,356.34,362.97,366.2,366.79,366.87,372.18,372.97,1040.0,1300.0,260,390,650,0.8033,261.3,21.30000000000001,351.01,352.32,352.32,351.27,350.81,350.84,351.14,356.03,356.02,352.38,350.83,350.88,351.32,360.14,360.13,354.22,350.86,350.92,351.61,361.41,361.41,357.85,350.9,350.98,352.14,361.61,361.61,360.73,350.94,351.05,351.36,352.27,353.38,354.284,355.96,-0.6494480483301814,0.7604059656000328
1.01,350.9,350.97,351.05,351.17,351.34,351.61,352.09,353.16,356.29,362.92,366.19,366.79,372.17,372.97,1040.0,1300.0,260,390,650,0.81782,261.40000000000003,21.400000000000034,350.94,352.32,352.32,351.51,350.81,350.86,351.03,356.03,356.03,353.66,350.83,350.99,351.15,360.14,360.14,357.55,350.86,351.1,351.33,361.41,361.41,360.71,350.89,351.21,351.6,361.61,361.61,361.49,350.93,351.35,351.07599999999996,351.258,351.562,352.236,353.90600000000006,-0.6293203910498303,0.7771459614569767
1.01,350.87,350.93,350.99,351.08,351.2,351.37,351.65,352.15,353.29,356.68,363.32,366.28,372.07,372.96,1040.0,1300.0,260,390,650,0.82848,261.5,21.5,350.9,351.4,352.32,351.79,350.8,350.91,350.97,351.81,356.03,354.76,350.83,351.14,351.05,352.62,360.14,359.13,350.86,351.33,351.17,354.78,361.41,361.2,350.89,351.54,351.34,360.66,361.61,361.58,350.93,351.78,350.97,351.082,351.236,351.496,352.014,-0.6087614290087209,0.7933533402912349
1.01,350.85,350.9,350.95,351.02,351.11,351.23,351.42,351.71,352.27,353.59,357.61,364.11,371.56,372.91,1040.0,1300.0,260,390,650,0.83663,261.6,21.600000000000023,350.87,351.13,352.32,351.28,350.8,350.99,350.93,351.34,356.03,351.59,350.83,351.32,350.99,351.67,360.14,352.16,350.86,351.63,351.08,352.29,361.41,353.45,350.89,351.97,351.2,353.79,361.61,357.27,350.93,352.44,350.914,350.994,351.092,351.242,351.478,-0.5877852522924683,0.809016994374951
1.01,350.84,350.88,350.92,350.98,351.05,351.15,351.28,351.48,351.82,352.49,354.22,359.39,369.63,372.66,1040.0,1300.0,260,390,650,0.84303,261.7,21.69999999999999,350.85,351.01,352.32,351.08,350.8,351.07,350.9,351.14,356.03,351.25,350.83,351.57,350.95,351.32,360.14,351.51,350.85,352.1,351.02,351.61,361.41,351.97,350.89,352.84,351.11,352.14,361.61,352.95,350.93,354.27,350.88,350.942,351.012,351.116,351.26,-0.5664062369248358,0.8241261886220136
